task,epoch,batch,loss,confidence,pain_fired,lability_mean,vairagya_protection_fc1,shraddha,bhaya,vairagya,spanda,viveka_signal,buddhi,chitta,manas,samskara_mean,moha_fraction,retrograde_fired,manas_peak_fraction
0,1,22,2.006492,0.35752,0,1.161709,0.0,0.330378,0.0,0.316487,0.073141,0.351312,0.270211,0.0,1.0,0.012261,0.0,0,0.552734
0,1,23,1.848616,0.306604,0,1.153623,0.0,0.328001,0.0,0.315993,0.074235,0.350418,0.273851,0.0,1.0,0.012269,0.0,0,0.540039
0,1,24,1.869942,0.327464,0,1.145942,0.0,0.327947,0.0,0.316567,0.073744,0.349959,0.277473,0.0,1.0,0.012255,0.0,0,0.561035
0,1,25,2.006917,0.336219,0,1.138645,0.0,0.328774,0.0,0.317549,0.072471,0.349684,0.281076,0.0,1.0,0.012229,0.0,0,0.568848
0,1,26,1.974159,0.313878,0,1.131713,0.0,0.327285,0.0,0.317366,0.071747,0.348968,0.284662,0.0,1.0,0.012208,0.0,0,0.537598
0,1,27,1.859278,0.301172,0,1.125127,0.0,0.324673,0.0,0.316556,0.072339,0.348012,0.28823,0.0,1.0,0.012206,0.0,0,0.535645
0,1,28,1.926321,0.327787,0,1.118871,0.0,0.324985,0.0,0.317118,0.071055,0.347607,0.29178,0.0,1.0,0.012178,0.0,0,0.572266
0,1,29,1.874644,0.329424,0,1.112927,0.0,0.325429,0.0,0.317733,0.070418,0.347244,0.295312,0.0,1.0,0.012158,0.0,0,0.572266
0,1,30,1.877107,0.34347,0,1.107281,0.0,0.327233,0.0,0.31902,0.07069,0.347168,0.298827,0.0,1.0,0.01215,0.0,0,0.578125
0,1,31,1.828823,0.338161,0,1.101917,0.0,0.328326,0.0,0.319977,0.072079,0.346988,0.302324,0.0,1.0,0.012158,0.0,0,0.560059
0,1,32,1.874711,0.36795,0,1.096821,0.0,0.332288,0.0,0.322375,0.072312,0.347407,0.305803,0.0,1.0,0.012152,0.0,0,0.57666
0,1,33,1.853706,0.381808,0,1.09198,0.0,0.33724,0.0,0.325347,0.072596,0.348095,0.309266,0.0,1.0,0.01215,0.0,0,0.578613
0,1,34,1.911294,0.357606,0,1.087381,0.0,0.339277,0.0,0.32696,0.076631,0.348286,0.312711,0.0,1.0,0.012206,0.0,0,0.551758
0,1,35,1.923969,0.363688,0,1.083012,0.0,0.341718,0.0,0.328796,0.077809,0.348594,0.316139,0.0,1.0,0.012231,0.0,0,0.566406
0,1,36,1.902544,0.326285,0,1.078861,0.0,0.340175,0.0,0.328671,0.080216,0.348147,0.319549,0.0,1.0,0.012276,0.0,0,0.566406
0,1,37,1.829568,0.359824,0,1.074918,0.0,0.342139,0.0,0.330229,0.081262,0.348381,0.322943,0.0,1.0,0.012309,0.0,0,0.575195
0,1,38,2.11327,0.352278,0,1.071172,0.0,0.343153,0.0,0.331331,0.082393,0.348459,0.32632,0.0,1.0,0.012346,0.0,0,0.533203
0,1,39,2.06517,0.305106,0,1.067613,0.0,0.339349,0.0,0.33002,0.090231,0.347592,0.32968,0.0,1.0,0.012477,0.0,0,0.349609
0,2,0,2.097328,0.40368,0,1.064232,0.0,0.345782,0.0,0.333703,0.089079,0.348714,0.333023,0.0,1.0,0.012496,0.0,0,0.558594
0,2,1,2.098499,0.411375,0,1.061021,0.0,0.352341,0.0,0.337586,0.088353,0.349967,0.33635,0.0,1.0,0.012518,0.0,0,0.562988
0,2,2,1.912033,0.359078,0,1.05797,0.0,0.353015,0.0,0.338661,0.088554,0.350149,0.33966,0.0,1.0,0.012554,0.0,0,0.559082
0,2,3,1.919595,0.362943,0,1.055071,0.0,0.354007,0.0,0.339875,0.089691,0.350405,0.342953,0.0,1.0,0.01261,0.0,0,0.554199
0,2,4,1.834018,0.368411,0,1.052318,0.0,0.355448,0.0,0.341302,0.088647,0.350765,0.34623,0.0,1.0,0.012642,0.0,0,0.555176
0,2,5,1.906561,0.3752,0,1.049702,0.0,0.357423,0.0,0.342997,0.087226,0.351254,0.349491,0.0,1.0,0.012667,0.0,0,0.558105
0,2,6,1.970441,0.363618,0,1.047217,0.0,0.358043,0.0,0.344028,0.085699,0.351501,0.352735,0.0,1.0,0.012686,0.0,0,0.544434
0,2,7,1.951896,0.371698,0,1.044856,0.0,0.359408,0.0,0.345411,0.082524,0.351905,0.355964,0.0,1.0,0.012676,0.0,0,0.543457
0,2,8,1.948215,0.345146,0,1.042613,0.0,0.357982,0.0,0.345398,0.080179,0.35177,0.359176,0.0,1.0,0.012671,0.0,0,0.551758
0,2,9,1.847814,0.328531,0,1.040482,0.0,0.355037,0.0,0.344555,0.080843,0.351305,0.362372,0.0,1.0,0.012704,0.0,0,0.532715
0,2,10,1.856629,0.338889,0,1.038458,0.0,0.353422,0.0,0.344271,0.080397,0.351057,0.365552,0.0,1.0,0.012723,0.0,0,0.533203
0,2,11,2.001442,0.339644,0,1.036535,0.0,0.352044,0.0,0.34404,0.0817,0.350828,0.368716,0.0,1.0,0.012769,0.0,0,0.531738
0,2,12,1.998397,0.327675,0,1.034708,0.0,0.349607,0.0,0.343222,0.083329,0.350365,0.371865,0.0,1.0,0.012824,0.0,0,0.507812
0,2,13,1.91473,0.341061,0,1.032973,0.0,0.348753,0.0,0.343114,0.083753,0.350179,0.374998,0.0,1.0,0.012866,0.0,0,0.526855
0,2,14,1.927871,0.318894,0,1.031324,0.0,0.345767,0.0,0.341903,0.082725,0.349554,0.378115,0.0,1.0,0.012888,0.0,0,0.532227
0,2,15,1.936357,0.339383,0,1.029758,0.0,0.345128,0.0,0.341777,0.080536,0.34935,0.381217,0.0,1.0,0.012891,0.0,0,0.529297
0,2,16,1.841005,0.316579,0,1.02827,0.0,0.342273,0.0,0.340517,0.078491,0.348695,0.384303,0.0,1.0,0.012892,0.0,0,0.529297
0,2,17,1.909736,0.30451,0,1.026857,0.0,0.338497,0.0,0.338716,0.078711,0.347811,0.387374,0.0,1.0,0.012922,0.0,0,0.507812
