task,epoch,batch,loss,confidence,pain_fired,lability_mean,vairagya_protection_fc1,shraddha,bhaya,vairagya,spanda,viveka_signal,buddhi,chitta,samskara_mean,moha_fraction,retrograde_fired
0,2,18,1.982717,0.373465,0,1.0,0.0,0.34601,0.0,0.344039,0.04185,0.351043,0.390429,0.0,0.0,0.0,0
0,2,19,1.848564,0.375953,0,1.0,0.0,0.349004,0.0,0.345634,0.039925,0.351541,0.393469,0.0,0.0,0.0,0
0,2,20,1.860207,0.35489,0,1.0,0.0,0.349593,0.0,0.346097,0.038678,0.351608,0.396494,0.0,0.0,0.0,0
0,2,21,1.783366,0.360508,0,1.0,0.0,0.350684,0.0,0.346818,0.036802,0.351786,0.399504,0.0,0.0,0.0,0
0,2,22,1.951929,0.386691,0,1.0,0.0,0.354285,0.0,0.348811,0.035301,0.352484,0.402499,0.0,0.0,0.0,0
0,2,23,1.86999,0.39715,0,1.0,0.0,0.358572,0.0,0.351228,0.032928,0.353377,0.405479,0.0,0.0,0.0,0
0,2,24,1.895641,0.347527,0,1.0,0.0,0.357467,0.0,0.351043,0.031518,0.35326,0.408445,0.0,0.0,0.0,0
0,2,25,1.686643,0.335175,0,1.0,0.0,0.355238,0.0,0.35025,0.030586,0.352899,0.411395,0.0,0.0,0.0,0
0,2,26,1.914466,0.359182,0,1.0,0.0,0.355632,0.0,0.350696,0.030523,0.353024,0.414331,0.0,0.0,0.0,0
0,2,27,2.049071,0.374617,0,1.0,0.0,0.357531,0.0,0.351892,0.031352,0.353456,0.417252,0.0,0.0,0.0,0
0,2,28,1.833573,0.344858,0,1.0,0.0,0.356263,0.0,0.351541,0.030648,0.353284,0.420158,0.0,0.0,0.0,0
0,2,29,1.77264,0.35623,0,1.0,0.0,0.35626,0.0,0.351775,0.029792,0.353343,0.42305,0.0,0.0,0.0,0
0,2,30,1.710018,0.389874,0,1.0,0.0,0.359621,0.0,0.35368,0.029302,0.354074,0.425928,0.0,0.0,0.0,0
0,2,31,1.792629,0.413364,0,1.0,0.0,0.364996,0.0,0.356664,0.027934,0.35526,0.428791,0.0,0.0,0.0,0
0,2,32,1.81211,0.392281,0,1.0,0.0,0.367724,0.0,0.358445,0.028207,0.356,0.43164,0.0,0.0,0.0,0
0,2,33,1.862878,0.374981,0,1.0,0.0,0.36845,0.0,0.359272,0.027741,0.35638,0.434475,0.0,0.0,0.0,0
0,2,34,1.642101,0.395246,0,1.0,0.0,0.371129,0.0,0.361071,0.028052,0.357157,0.437295,0.0,0.0,0.0,0
0,2,35,1.948825,0.375865,0,1.0,0.0,0.371603,0.0,0.36181,0.028204,0.357531,0.440102,0.0,0.0,0.0,0
0,2,36,1.660193,0.383106,0,1.0,0.0,0.372753,0.0,0.362875,0.028422,0.358043,0.442894,0.0,0.0,0.0,0
0,2,37,1.763249,0.396793,0,1.0,0.0,0.375157,0.0,0.364571,0.028304,0.358818,0.445673,0.0,0.0,0.0,0
0,2,38,1.889342,0.4045,0,1.0,0.0,0.378092,0.0,0.366567,0.028991,0.359731,0.448437,0.0,0.0,0.0,0
0,2,39,1.583044,0.418983,0,1.0,0.0,0.382181,0.0,0.369188,0.030419,0.360916,0.451188,0.0,0.0,0.0,0
0,3,0,1.740959,0.438558,0,1.0,0.0,0.387818,0.0,0.372657,0.029609,0.362469,0.453926,0.0,0.0,0.0,0
0,3,1,1.971567,0.456978,0,1.0,0.0,0.394734,0.0,0.376873,0.029547,0.364359,0.456649,0.0,0.0,0.0,0
0,3,2,2.152541,0.47965,0,1.0,0.0,0.403226,0.0,0.382012,0.029399,0.366665,0.459359,0.0,0.0,0.0,0
0,3,3,1.955947,0.439227,0,1.0,0.0,0.406826,0.0,0.384872,0.028402,0.368116,0.462056,0.0,0.0,0.0,0
0,3,4,1.566303,0.413917,0,1.0,0.0,0.407535,0.0,0.386325,0.027507,0.369032,0.464739,0.0,0.0,0.0,0
0,3,5,1.796429,0.380021,0,1.0,0.0,0.404784,0.0,0.386009,0.028451,0.369252,0.467408,0.0,0.0,0.0,0
0,3,6,1.820797,0.376466,0,1.0,0.0,0.401952,0.0,0.385532,0.028522,0.369397,0.470064,0.0,0.0,0.0,0
0,3,7,1.966381,0.375452,0,1.0,0.0,0.399302,0.0,0.385028,0.02897,0.369518,0.472708,0.0,0.0,0.0,0
0,3,8,1.819699,0.374941,0,1.0,0.0,0.396866,0.0,0.384524,0.028254,0.369626,0.475337,0.0,0.0,0.0,0
0,3,9,1.870364,0.370177,0,1.0,0.0,0.394197,0.0,0.383806,0.027096,0.369637,0.477954,0.0,0.0,0.0,0
0,3,10,1.806328,0.406441,0,1.0,0.0,0.395421,0.0,0.384938,0.024411,0.370373,0.480558,0.0,0.0,0.0,0
0,3,11,1.688469,0.409839,0,1.0,0.0,0.396863,0.0,0.386183,0.022849,0.371162,0.483149,0.0,0.0,0.0,0
0,3,12,1.817134,0.42066,0,1.0,0.0,0.399243,0.0,0.387907,0.0216,0.372152,0.485726,0.0,0.0,0.0,0
0,3,13,1.82533,0.395515,0,1.0,0.0,0.39887,0.0,0.388287,0.020893,0.37262,0.488291,0.0,0.0,0.0,0
0,3,14,1.845426,0.347676,0,1.0,0.0,0.39375,0.0,0.386257,0.020718,0.372121,0.490844,0.0,0.0,0.0,0
0,3,15,1.804562,0.371596,0,1.0,0.0,0.391535,0.0,0.385524,0.020286,0.37211,0.493383,0.0,0.0,0.0,0
0,3,16,1.735193,0.396296,0,1.0,0.0,0.392011,0.0,0.386062,0.020037,0.372594,0.49591,0.0,0.0,0.0,0
0,3,17,1.723032,0.395505,0,1.0,0.0,0.392361,0.0,0.386535,0.020131,0.373052,0.498424,0.0,0.0,0.0,0
0,3,18,1.846159,0.409609,0,1.0,0.0,0.394085,0.0,0.387688,0.01923,0.373783,0.500926,0.0,0.0,0.0,0
0,3,19,1.693037,0.362548,0,1.0,0.0,0.390932,0.0,0.386431,0.020267,0.373559,0.503415,0.0,0.0,0.0,0
0,3,20,1.83213,0.35879,0,1.0,0.0,0.387718,0.0,0.385049,0.019631,0.373263,0.505891,0.0,0.0,0.0,0
0,3,21,1.681837,0.368424,0,1.0,0.0,0.385788,0.0,0.384218,0.019318,0.373167,0.508356,0.0,0.0,0.0,0
0,3,22,1.822458,0.396213,0,1.0,0.0,0.386831,0.0,0.384818,0.018384,0.373627,0.510808,0.0,0.0,0.0,0
0,3,23,1.824903,0.349672,0,1.0,0.0,0.383115,0.0,0.38306,0.018321,0.373148,0.513248,0.0,0.0,0.0,0
0,3,24,1.753532,0.373757,0,1.0,0.0,0.382179,0.0,0.382595,0.017586,0.373161,0.515675,0.0,0.0,0.0,0
0,3,25,1.711971,0.399037,0,1.0,0.0,0.383865,0.0,0.383417,0.017389,0.373678,0.518091,0.0,0.0,0.0,0
0,3,26,1.91884,0.406935,0,1.0,0.0,0.386172,0.0,0.384593,0.018697,0.374343,0.520495,0.0,0.0,0.0,0
0,3,27,1.813714,0.394778,0,1.0,0.0,0.387032,0.0,0.385102,0.018668,0.374752,0.522886,0.0,0.0,0.0,0
0,3,28,1.756262,0.373735,0,1.0,0.0,0.385703,0.0,0.384534,0.019427,0.374732,0.525266,0.0,0.0,0.0,0
0,3,29,1.862826,0.364523,0,1.0,0.0,0.383585,0.0,0.383533,0.020815,0.374527,0.527633,0.0,0.0,0.0,0
0,3,30,1.670057,0.380186,0,1.0,0.0,0.383245,0.0,0.383366,0.02173,0.374641,0.529989,0.0,0.0,0.0,0
0,3,31,1.763791,0.391353,0,1.0,0.0,0.384055,0.0,0.383765,0.022755,0.374975,0.532334,0.0,0.0,0.0,0
0,3,32,1.651868,0.406669,0,1.0,0.0,0.386317,0.0,0.384911,0.02338,0.375609,0.534666,0.0,0.0,0.0,0
0,3,33,1.625912,0.365046,0,1.0,0.0,0.38419,0.0,0.383917,0.023782,0.375397,0.536987,0.0,0.0,0.0,0
0,3,34,1.777581,0.411795,0,1.0,0.0,0.38695,0.0,0.385311,0.022932,0.376125,0.539296,0.0,0.0,0.0,0
0,3,35,1.822192,0.412731,0,1.0,0.0,0.389528,0.0,0.386682,0.022838,0.376858,0.541594,0.0,0.0,0.0,0
0,3,36,1.631144,0.398675,0,1.0,0.0,0.390443,0.0,0.387282,0.022567,0.377294,0.54388,0.0,0.0,0.0,0
0,3,37,1.641525,0.410801,0,1.0,0.0,0.392479,0.0,0.388458,0.022839,0.377964,0.546155,0.0,0.0,0.0,0
0,3,38,1.67906,0.421231,0,1.0,0.0,0.395354,0.0,0.390096,0.022861,0.378829,0.548419,0.0,0.0,0.0,0
0,3,39,1.593933,0.332472,0,1.0,0.0,0.389066,0.0,0.387215,0.030886,0.377902,0.550671,0.0,0.0,0.0,0
