task,epoch,batch,loss,confidence,pain_fired,lability_mean,vairagya_protection_fc1,shraddha,bhaya,vairagya,spanda,viveka_signal,buddhi,chitta,manas,samskara_mean,moha_fraction,retrograde_fired,manas_peak_fraction
0,1,10,1.854647,0.307059,0,1.233842,0.0,0.328247,5e-06,0.304678,0.037914,0.357301,0.225082,0.0,1.0,0.003874,0.0,0,0.524414
0,1,11,2.04135,0.35326,0,1.22215,0.0,0.330749,3e-06,0.307107,0.03619,0.35722,0.228948,0.0,1.0,0.003834,0.0,0,0.526855
0,1,12,2.16059,0.355803,0,1.211043,0.0,0.333254,2e-06,0.309542,0.034519,0.357192,0.232794,0.0,1.0,0.003793,0.0,0,0.524902
0,1,13,2.075352,0.325472,0,1.20049,0.0,0.332476,1e-06,0.310339,0.033181,0.356558,0.23662,0.0,1.0,0.003754,0.0,0,0.520508
0,1,14,1.830796,0.306897,0,1.190466,0.0,0.329918,1e-06,0.310167,0.031037,0.355564,0.240428,0.0,1.0,0.003698,0.0,0,0.526855
0,1,15,2.204914,0.340228,0,1.180943,0.0,0.330949,1e-06,0.31167,0.02981,0.355258,0.244216,0.0,1.0,0.00365,0.0,0,0.520996
0,1,16,1.934013,0.319931,0,1.171896,0.0,0.329847,0.0,0.312083,0.028536,0.354551,0.247986,0.0,1.0,0.003601,0.0,0,0.521973
0,1,17,1.881912,0.301901,0,1.163301,0.0,0.327053,0.0,0.311574,0.027418,0.353498,0.251736,0.0,1.0,0.003549,0.0,0,0.505859
0,1,18,2.108812,0.328835,0,1.155136,0.0,0.327231,0.0,0.312437,0.025939,0.353005,0.255468,0.0,1.0,0.003489,0.0,0,0.510254
0,1,19,2.140038,0.320088,0,1.147379,0.0,0.326517,0.0,0.312819,0.025438,0.352347,0.259182,0.0,1.0,0.003439,0.0,0,0.503418
0,1,20,1.886798,0.311657,0,1.14001,0.0,0.325031,0.0,0.312761,0.025331,0.351533,0.262877,0.0,1.0,0.003394,0.0,0,0.508301
0,1,21,2.011025,0.346883,0,1.133009,0.0,0.327216,0.0,0.314467,0.025734,0.35144,0.266553,0.0,1.0,0.003358,0.0,0,0.498535
0,1,22,1.989788,0.358436,0,1.126359,0.0,0.330338,0.0,0.316666,0.027032,0.35158,0.270211,0.0,1.0,0.003336,0.0,0,0.495117
0,1,23,1.85348,0.309471,0,1.120041,0.0,0.328251,0.0,0.316306,0.027388,0.350738,0.273851,0.0,1.0,0.003304,0.0,0,0.473145
