task,epoch,batch,loss,confidence,pain_fired,lability_mean,vairagya_protection_fc1,shraddha,bhaya,vairagya,spanda,viveka_signal,buddhi,chitta,samskara_mean,moha_fraction,retrograde_fired
0,3,36,1.636721,0.400432,0,1.0013,0.0,0.386193,0.0,0.381538,0.094871,0.37197,0.54388,0.0,0.015937,0.0,0
0,3,37,1.634008,0.400996,0,1.001235,0.0,0.387673,0.0,0.382511,0.095428,0.37255,0.546155,0.0,0.016068,0.0,0
0,3,38,1.699201,0.41472,0,1.001173,0.0,0.390378,0.0,0.384122,0.095386,0.373394,0.548419,0.0,0.016192,0.0,0
0,3,39,1.546836,0.315081,0,1.001115,0.0,0.382848,0.0,0.38067,0.103945,0.372227,0.550671,0.0,0.016432,0.0,0
0,4,0,1.890819,0.463964,0,1.001059,0.0,0.39096,0.0,0.384834,0.106887,0.374062,0.552912,0.0,0.016612,0.0,0
0,4,1,1.8726,0.460571,0,1.001006,0.0,0.397921,0.0,0.388621,0.110412,0.375792,0.555142,0.0,0.016809,0.0,0
0,4,2,1.764019,0.435006,0,1.000956,0.0,0.401629,0.0,0.39094,0.112548,0.376977,0.557361,0.0,0.016997,0.0,0
0,4,3,1.590274,0.398879,0,1.000908,0.0,0.401354,0.0,0.391337,0.113281,0.377415,0.559568,0.0,0.017178,0.0,0
0,4,4,1.893718,0.412605,0,1.000863,0.0,0.402479,0.0,0.392401,0.1125,0.378119,0.561765,0.0,0.017342,0.0,0
0,4,5,1.707509,0.454561,0,1.000819,0.0,0.407687,0.0,0.395509,0.110898,0.379647,0.563951,0.0,0.017491,0.0,0
0,4,6,1.981493,0.414337,0,1.000778,0.0,0.408352,0.0,0.39645,0.109324,0.380341,0.566126,0.0,0.017637,0.0,0
0,4,7,2.088153,0.429423,0,1.00074,0.0,0.410459,0.0,0.398099,0.108846,0.381323,0.568289,0.0,0.017793,0.0,0
0,4,8,1.831847,0.43802,0,1.000703,0.0,0.413215,0.0,0.400095,0.108463,0.382457,0.570443,0.0,0.01795,0.0,0
0,4,9,1.711059,0.424539,0,1.000667,0.0,0.414348,0.0,0.401317,0.106009,0.383298,0.572585,0.0,0.018075,0.0,0
0,4,10,1.724275,0.397719,0,1.000634,0.0,0.412685,0.0,0.401137,0.102874,0.383587,0.574717,0.0,0.018183,0.0,0
0,4,11,1.705721,0.393953,0,1.000602,0.0,0.410812,0.0,0.400778,0.102025,0.383794,0.576838,0.0,0.018315,0.0,0
0,4,12,1.683692,0.415594,0,1.000572,0.0,0.41129,0.0,0.401519,0.100663,0.38443,0.578948,0.0,0.018441,0.0,0
0,4,13,1.856087,0.388841,0,1.000543,0.0,0.409045,0.0,0.400885,0.099378,0.384518,0.581048,0.0,0.018565,0.0,0
0,4,14,1.895351,0.372263,0,1.000516,0.0,0.405367,0.0,0.399454,0.10001,0.384273,0.583138,0.0,0.018715,0.0,0
0,4,15,1.848417,0.375265,0,1.00049,0.0,0.402357,0.0,0.398244,0.099735,0.384093,0.585217,0.0,0.018852,0.0,0
0,4,16,1.703949,0.389198,0,1.000466,0.0,0.401041,0.0,0.397792,0.097757,0.384195,0.587286,0.0,0.018964,0.0,0
0,4,17,1.889686,0.371972,0,1.000442,0.0,0.398134,0.0,0.396501,0.096955,0.383951,0.589344,0.0,0.019088,0.0,0
0,4,18,1.74592,0.424567,0,1.00042,0.0,0.400777,0.0,0.397904,0.096119,0.384763,0.591392,0.0,0.01921,0.0,0
0,4,19,1.746944,0.422113,0,1.000399,0.0,0.402911,0.0,0.399115,0.095938,0.38551,0.59343,0.0,0.019339,0.0,0
0,4,20,1.870274,0.36453,0,1.000379,0.0,0.399073,0.0,0.397386,0.095989,0.385091,0.595458,0.0,0.01947,0.0,0
0,4,21,1.769081,0.338374,0,1.00036,0.0,0.393003,0.0,0.394435,0.097201,0.384156,0.597476,0.0,0.01962,0.0,0
0,4,22,1.62499,0.367937,0,1.000342,0.0,0.390496,0.0,0.39311,0.097195,0.383832,0.599483,0.0,0.019755,0.0,0
0,4,23,1.885369,0.381225,0,1.000325,0.0,0.389569,0.0,0.392516,0.096896,0.38378,0.601481,0.0,0.019885,0.0,0
0,4,24,1.541898,0.422348,0,1.000309,0.0,0.392847,0.0,0.394007,0.098025,0.384551,0.603469,0.0,0.020035,0.0,0
0,4,25,1.752274,0.42238,0,1.000293,0.0,0.3958,0.0,0.395426,0.098049,0.385308,0.605446,0.0,0.020172,0.0,0
0,4,26,1.831077,0.41571,0,1.000278,0.0,0.397791,0.0,0.39644,0.100021,0.385916,0.607414,0.0,0.02034,0.0,0
0,4,27,1.94143,0.382581,0,1.000265,0.0,0.39627,0.0,0.395747,0.102282,0.385849,0.609372,0.0,0.020517,0.0,0
0,4,28,1.592125,0.439567,0,1.000252,0.0,0.4006,0.0,0.397938,0.102334,0.386923,0.61132,0.0,0.02067,0.0,0
