task,epoch,batch,loss,confidence,pain_fired,lability_mean,vairagya_protection_fc1,shraddha,bhaya,vairagya,spanda,viveka_signal,buddhi,chitta,samskara_mean,moha_fraction,retrograde_fired
0,0,30,2.203772,0.320107,0,1.0,0.0,0.269798,0.016147,0.248989,0.129935,0.368487,0.141266,0.0,0.0,0.0,0
0,0,31,2.067158,0.279956,0,1.0,0.0,0.270814,0.010765,0.250538,0.12846,0.366716,0.146265,0.0,0.0,0.0,0
0,0,32,2.001571,0.261237,0,1.0,0.0,0.269856,0.007177,0.251073,0.130502,0.364606,0.151015,0.0,0.0,0.0,0
0,0,33,2.120405,0.304789,0,1.0,0.0,0.273349,0.004784,0.253758,0.131453,0.36341,0.155587,0.0,0.0,0.0,0
0,0,34,2.247195,0.320851,0,1.0,0.0,0.2781,0.00319,0.257113,0.131041,0.362559,0.160031,0.0,0.0,0.0,0
0,0,35,2.227915,0.350951,0,1.0,0.0,0.285385,0.002126,0.261805,0.130712,0.362327,0.164379,0.0,0.0,0.0,0
0,0,36,2.130423,0.359142,0,1.0,0.0,0.29276,0.001418,0.266672,0.130644,0.362263,0.168656,0.0,0.0,0.0,0
0,0,37,2.186887,0.324276,0,1.0,0.0,0.295912,0.000945,0.269552,0.13098,0.361503,0.172877,0.0,0.0,0.0,0
0,0,38,2.235804,0.357684,0,1.0,0.0,0.302089,0.00063,0.273959,0.129003,0.361427,0.177054,0.0,0.0,0.0,0
0,0,39,1.925624,0.261789,0,1.0,0.0,0.298059,0.00042,0.27335,0.129374,0.359434,0.181193,0.0,0.0,0.0,0
0,1,0,2.24246,0.425769,0,1.0,0.0,0.31083,0.00028,0.280971,0.126644,0.360761,0.185301,0.0,0.0,0.0,0
0,1,1,2.312682,0.416517,0,1.0,0.0,0.321399,0.000187,0.287748,0.126413,0.361876,0.18938,0.0,0.0,0.0,0
0,1,2,2.187169,0.388256,0,1.0,0.0,0.328084,0.000124,0.292774,0.123396,0.362404,0.193434,0.0,0.0,0.0,0
0,1,3,2.332729,0.324551,0,1.0,0.0,0.327731,8.3e-05,0.294363,0.118834,0.361647,0.197465,0.0,0.0,0.0,0
0,1,4,2.328624,0.389497,0,1.0,0.0,0.333908,5.5e-05,0.299119,0.114208,0.362204,0.201473,0.0,0.0,0.0,0
0,1,5,2.14733,0.369383,0,1.0,0.0,0.337455,3.7e-05,0.302633,0.106503,0.362347,0.205459,0.0,0.0,0.0,0
0,1,6,2.146198,0.351495,0,1.0,0.0,0.338859,2.5e-05,0.305076,0.098972,0.36213,0.209424,0.0,0.0,0.0,0
0,1,7,2.391945,0.378907,0,1.0,0.0,0.342864,1.6e-05,0.308767,0.093924,0.362466,0.213369,0.0,0.0,0.0,0
0,1,8,2.192462,0.340692,0,1.0,0.0,0.342647,1.1e-05,0.310363,0.087053,0.36203,0.217293,0.0,0.0,0.0,0
0,1,9,2.243726,0.308394,0,1.0,0.0,0.339221,7e-06,0.310265,0.080092,0.360958,0.221198,0.0,0.0,0.0,0
0,1,10,2.130662,0.293295,0,1.0,0.0,0.334629,5e-06,0.309416,0.07462,0.359604,0.225082,0.0,0.0,0.0,0
0,1,11,2.057726,0.316124,0,1.0,0.0,0.332778,3e-06,0.309752,0.070341,0.358735,0.228948,0.0,0.0,0.0,0
0,1,12,2.058739,0.338817,0,1.0,0.0,0.333382,2e-06,0.311205,0.065843,0.358336,0.232794,0.0,0.0,0.0,0
0,1,13,1.988349,0.341748,0,1.0,0.0,0.334219,1e-06,0.312732,0.061366,0.358005,0.23662,0.0,0.0,0.0,0
0,1,14,1.847719,0.322539,0,1.0,0.0,0.333051,1e-06,0.313223,0.056319,0.357295,0.240428,0.0,0.0,0.0,0
0,1,15,2.052655,0.299209,0,1.0,0.0,0.329667,1e-06,0.312522,0.052868,0.356134,0.244216,0.0,0.0,0.0,0
0,1,16,2.150616,0.310483,0,1.0,0.0,0.327748,0.0,0.31242,0.049032,0.355221,0.247986,0.0,0.0,0.0,0
0,1,17,1.927121,0.312345,0,1.0,0.0,0.326208,0.0,0.312416,0.045378,0.354363,0.251736,0.0,0.0,0.0,0
0,1,18,1.919412,0.29075,0,1.0,0.0,0.322662,0.0,0.311333,0.043236,0.353091,0.255468,0.0,0.0,0.0,0
0,1,19,1.941186,0.305305,0,1.0,0.0,0.320926,0.0,0.311032,0.040937,0.352135,0.259182,0.0,0.0,0.0,0
0,1,20,1.818166,0.301866,0,1.0,0.0,0.31902,0.0,0.310573,0.040952,0.35113,0.262877,0.0,0.0,0.0,0
0,1,21,1.981861,0.304693,0,1.0,0.0,0.317588,0.0,0.310279,0.042918,0.350201,0.266553,0.0,0.0,0.0,0
0,1,22,2.072269,0.330557,0,1.0,0.0,0.318884,0.0,0.311293,0.042635,0.349808,0.270211,0.0,0.0,0.0,0
0,1,23,2.004461,0.347704,0,1.0,0.0,0.321766,0.0,0.313114,0.042897,0.349766,0.273851,0.0,0.0,0.0,0
0,1,24,1.971475,0.330384,0,1.0,0.0,0.322628,0.0,0.313977,0.042423,0.349378,0.277473,0.0,0.0,0.0,0
0,1,25,1.966272,0.331662,0,1.0,0.0,0.323532,0.0,0.314861,0.040579,0.349024,0.281076,0.0,0.0,0.0,0
0,1,26,1.892076,0.333002,0,1.0,0.0,0.324479,0.0,0.315768,0.03969,0.348704,0.284662,0.0,0.0,0.0,0
0,1,27,1.806341,0.370195,0,1.0,0.0,0.32905,0.0,0.31849,0.037709,0.349133,0.28823,0.0,0.0,0.0,0
0,1,28,1.914153,0.34514,0,1.0,0.0,0.330659,0.0,0.319822,0.038468,0.349054,0.29178,0.0,0.0,0.0,0
0,1,29,2.040219,0.372305,0,1.0,0.0,0.334824,0.0,0.322446,0.038685,0.349519,0.295312,0.0,0.0,0.0,0
0,1,30,2.177917,0.346058,0,1.0,0.0,0.335947,0.0,0.323627,0.040713,0.349449,0.298827,0.0,0.0,0.0,0
0,1,31,1.842476,0.350261,0,1.0,0.0,0.337379,0.0,0.324959,0.040774,0.349466,0.302324,0.0,0.0,0.0,0
0,1,32,1.891848,0.331867,0,1.0,0.0,0.336827,0.0,0.325304,0.041506,0.349114,0.305803,0.0,0.0,0.0,0
0,1,33,1.899689,0.351418,0,1.0,0.0,0.338287,0.0,0.32661,0.040529,0.34916,0.309266,0.0,0.0,0.0,0
0,1,34,1.782674,0.357959,0,1.0,0.0,0.340254,0.0,0.328177,0.039943,0.349336,0.312711,0.0,0.0,0.0,0
0,1,35,1.850848,0.371793,0,1.0,0.0,0.343408,0.0,0.330358,0.039864,0.349785,0.316139,0.0,0.0,0.0,0
0,1,36,1.844287,0.378552,0,1.0,0.0,0.346922,0.0,0.332768,0.039899,0.35036,0.319549,0.0,0.0,0.0,0
0,1,37,1.866996,0.345627,0,1.0,0.0,0.346793,0.0,0.333411,0.038853,0.350266,0.322943,0.0,0.0,0.0,0
0,1,38,1.890132,0.352299,0,1.0,0.0,0.347343,0.0,0.334355,0.038797,0.350306,0.32632,0.0,0.0,0.0,0
0,1,39,1.984973,0.373867,0,1.0,0.0,0.349996,0.0,0.336331,0.046956,0.350778,0.32968,0.0,0.0,0.0,0
0,2,0,1.980341,0.459027,0,1.0,0.0,0.360899,0.0,0.342466,0.048307,0.352942,0.333023,0.0,0.0,0.0,0
0,2,1,2.410671,0.549366,0,1.0,0.0,0.379745,0.0,0.352811,0.049388,0.356871,0.33635,0.0,0.0,0.0,0
0,2,2,2.072087,0.46555,0,1.0,0.0,0.388326,0.0,0.358448,0.049862,0.359045,0.33966,0.0,0.0,0.0,0
0,2,3,1.977348,0.340333,0,1.0,0.0,0.383527,0.0,0.357542,0.049069,0.35867,0.342953,0.0,0.0,0.0,0
0,2,4,1.920867,0.367117,0,1.0,0.0,0.381886,0.0,0.358021,0.047654,0.358839,0.34623,0.0,0.0,0.0,0
0,2,5,2.072364,0.356589,0,1.0,0.0,0.379356,0.0,0.357949,0.046326,0.358794,0.349491,0.0,0.0,0.0,0
0,2,6,2.071561,0.379775,0,1.0,0.0,0.379398,0.0,0.35904,0.043604,0.359214,0.352735,0.0,0.0,0.0,0
0,2,7,2.027054,0.361131,0,1.0,0.0,0.377571,0.0,0.359145,0.042696,0.359252,0.355964,0.0,0.0,0.0,0
0,2,8,1.999893,0.362071,0,1.0,0.0,0.376021,0.0,0.359291,0.04109,0.359309,0.359176,0.0,0.0,0.0,0
0,2,9,1.912014,0.335078,0,1.0,0.0,0.371927,0.0,0.35808,0.038536,0.358824,0.362372,0.0,0.0,0.0,0
0,2,10,1.771423,0.36808,0,1.0,0.0,0.371542,0.0,0.35858,0.035126,0.359009,0.365552,0.0,0.0,0.0,0
0,2,11,1.860543,0.337334,0,1.0,0.0,0.368121,0.0,0.357518,0.032104,0.358576,0.368716,0.0,0.0,0.0,0
0,2,12,1.89054,0.348157,0,1.0,0.0,0.366125,0.0,0.35705,0.029297,0.358367,0.371865,0.0,0.0,0.0,0
0,2,13,1.939913,0.353805,0,1.0,0.0,0.364893,0.0,0.356888,0.027344,0.358276,0.374998,0.0,0.0,0.0,0
0,2,14,1.882378,0.361229,0,1.0,0.0,0.364526,0.0,0.357105,0.02666,0.358335,0.378115,0.0,0.0,0.0,0
0,2,15,1.879617,0.329265,0,1.0,0.0,0.361,0.0,0.355713,0.024648,0.357754,0.381217,0.0,0.0,0.0,0
0,2,16,1.745057,0.353016,0,1.0,0.0,0.360202,0.0,0.355578,0.023234,0.357659,0.384303,0.0,0.0,0.0,0
0,2,17,1.704011,0.338827,0,1.0,0.0,0.358064,0.0,0.35474,0.021517,0.357282,0.387374,0.0,0.0,0.0,0
0,2,18,1.944936,0.352035,0,1.0,0.0,0.357461,0.0,0.354605,0.020143,0.357177,0.390429,0.0,0.0,0.0,0
0,2,19,1.920488,0.367225,0,1.0,0.0,0.358438,0.0,0.355236,0.020119,0.357378,0.393469,0.0,0.0,0.0,0
0,2,20,1.795519,0.37223,0,1.0,0.0,0.359817,0.0,0.356086,0.01922,0.357675,0.396494,0.0,0.0,0.0,0
0,2,21,1.782394,0.366389,0,1.0,0.0,0.360474,0.0,0.356601,0.019185,0.35785,0.399504,0.0,0.0,0.0,0
0,2,22,1.744446,0.350356,0,1.0,0.0,0.359462,0.0,0.356289,0.01984,0.3577,0.402499,0.0,0.0,0.0,0
0,2,23,1.739897,0.352783,0,1.0,0.0,0.358794,0.0,0.356113,0.020755,0.357602,0.405479,0.0,0.0,0.0,0
0,2,24,1.660095,0.35984,0,1.0,0.0,0.358899,0.0,0.3563,0.021096,0.357646,0.408445,0.0,0.0,0.0,0
0,2,25,1.885371,0.378622,0,1.0,0.0,0.360871,0.0,0.357416,0.020881,0.358066,0.411395,0.0,0.0,0.0,0
0,2,26,1.786351,0.348596,0,1.0,0.0,0.359644,0.0,0.356975,0.021783,0.357876,0.414331,0.0,0.0,0.0,0
0,2,27,1.793693,0.35467,0,1.0,0.0,0.359146,0.0,0.35686,0.022309,0.357812,0.417252,0.0,0.0,0.0,0
0,2,28,1.87194,0.381574,0,1.0,0.0,0.361389,0.0,0.358095,0.021753,0.358288,0.420158,0.0,0.0,0.0,0
0,2,29,1.832738,0.375432,0,1.0,0.0,0.362793,0.0,0.358962,0.021602,0.35863,0.42305,0.0,0.0,0.0,0
0,2,30,1.770283,0.402048,0,1.0,0.0,0.366719,0.0,0.361117,0.021676,0.359499,0.425928,0.0,0.0,0.0,0
0,2,31,1.782871,0.389179,0,1.0,0.0,0.368965,0.0,0.36252,0.021833,0.360092,0.428791,0.0,0.0,0.0,0
0,2,32,1.820924,0.402675,0,1.0,0.0,0.372336,0.0,0.364527,0.022154,0.360944,0.43164,0.0,0.0,0.0,0
0,2,33,1.785967,0.405358,0,1.0,0.0,0.375638,0.0,0.366569,0.022801,0.361832,0.434475,0.0,0.0,0.0,0
0,2,34,1.821654,0.400902,0,1.0,0.0,0.378164,0.0,0.368286,0.024686,0.362614,0.437295,0.0,0.0,0.0,0
0,2,35,1.910162,0.407617,0,1.0,0.0,0.38111,0.0,0.370252,0.024925,0.363514,0.440102,0.0,0.0,0.0,0
0,2,36,1.824574,0.364238,0,1.0,0.0,0.379423,0.0,0.369951,0.025116,0.363528,0.442894,0.0,0.0,0.0,0
0,2,37,1.718472,0.379944,0,1.0,0.0,0.379475,0.0,0.370451,0.025561,0.363857,0.445673,0.0,0.0,0.0,0
0,2,38,2.006556,0.359139,0,1.0,0.0,0.377441,0.0,0.369885,0.026504,0.363762,0.448437,0.0,0.0,0.0,0
0,2,39,2.013728,0.294972,0,1.0,0.0,0.369194,0.0,0.36614,0.033703,0.362386,0.451188,0.0,0.0,0.0,0
0,3,0,1.814338,0.446994,0,1.0,0.0,0.376974,0.0,0.370182,0.031845,0.364079,0.453926,0.0,0.0,0.0,0
0,3,1,1.908152,0.441511,0,1.0,0.0,0.383428,0.0,0.373749,0.030652,0.365627,0.456649,0.0,0.0,0.0,0
0,3,2,1.822476,0.398926,0,1.0,0.0,0.384978,0.0,0.375008,0.029307,0.366293,0.459359,0.0,0.0,0.0,0
0,3,3,1.755028,0.406931,0,1.0,0.0,0.387173,0.0,0.376604,0.028523,0.367106,0.462056,0.0,0.0,0.0,0
0,3,4,1.81635,0.391575,0,1.0,0.0,0.387613,0.0,0.377352,0.028288,0.367595,0.464739,0.0,0.0,0.0,0
0,3,5,1.879404,0.414203,0,1.0,0.0,0.390272,0.0,0.379195,0.028587,0.368528,0.467408,0.0,0.0,0.0,0
0,3,6,1.954724,0.427205,0,1.0,0.0,0.393965,0.0,0.381595,0.029022,0.369701,0.470064,0.0,0.0,0.0,0
0,3,7,1.881878,0.400972,0,1.0,0.0,0.394666,0.0,0.382564,0.029858,0.370327,0.472708,0.0,0.0,0.0,0
0,3,8,1.811743,0.38113,0,1.0,0.0,0.393312,0.0,0.382493,0.02916,0.370543,0.475337,0.0,0.0,0.0,0
0,3,9,1.651326,0.355419,0,1.0,0.0,0.389523,0.0,0.381139,0.028504,0.37024,0.477954,0.0,0.0,0.0,0
0,3,10,1.735609,0.397632,0,1.0,0.0,0.390334,0.0,0.381964,0.026807,0.370788,0.480558,0.0,0.0,0.0,0
0,3,11,1.781591,0.418381,0,1.0,0.0,0.393139,0.0,0.383784,0.02584,0.37174,0.483149,0.0,0.0,0.0,0
0,3,12,1.81626,0.432864,0,1.0,0.0,0.397111,0.0,0.386238,0.024774,0.372962,0.485726,0.0,0.0,0.0,0
0,3,13,1.845337,0.437746,0,1.0,0.0,0.401175,0.0,0.388814,0.024604,0.374258,0.488291,0.0,0.0,0.0,0
0,3,14,1.819071,0.387279,0,1.0,0.0,0.399785,0.0,0.388737,0.023882,0.374518,0.490844,0.0,0.0,0.0,0
0,3,15,1.806349,0.378051,0,1.0,0.0,0.397612,0.0,0.388203,0.022817,0.374589,0.493383,0.0,0.0,0.0,0
0,3,16,1.862457,0.358248,0,1.0,0.0,0.393675,0.0,0.386705,0.022746,0.374262,0.49591,0.0,0.0,0.0,0
0,3,17,1.980317,0.380096,0,1.0,0.0,0.392317,0.0,0.386375,0.022103,0.374379,0.498424,0.0,0.0,0.0,0
0,3,18,1.909804,0.387641,0,1.0,0.0,0.39185,0.0,0.386438,0.021296,0.374644,0.500926,0.0,0.0,0.0,0
0,3,19,1.670519,0.36035,0,1.0,0.0,0.3887,0.0,0.385133,0.020845,0.374358,0.503415,0.0,0.0,0.0,0
0,3,20,1.710051,0.372998,0,1.0,0.0,0.38713,0.0,0.384527,0.020289,0.374331,0.505891,0.0,0.0,0.0,0
0,3,21,1.655521,0.399761,0,1.0,0.0,0.388393,0.0,0.385288,0.019942,0.37484,0.508356,0.0,0.0,0.0,0
0,3,22,1.912722,0.375867,0,1.0,0.0,0.38714,0.0,0.384817,0.020251,0.37486,0.510808,0.0,0.0,0.0,0
0,3,23,1.820697,0.36864,0,1.0,0.0,0.38529,0.0,0.384008,0.0204,0.374736,0.513248,0.0,0.0,0.0,0
0,3,24,1.759302,0.393446,0,1.0,0.0,0.386106,0.0,0.38448,0.020031,0.37511,0.515675,0.0,0.0,0.0,0
0,3,25,1.82718,0.361356,0,1.0,0.0,0.383631,0.0,0.383324,0.019247,0.374835,0.518091,0.0,0.0,0.0,0
0,3,26,1.697987,0.353281,0,1.0,0.0,0.380596,0.0,0.381822,0.019402,0.374404,0.520495,0.0,0.0,0.0,0
0,3,27,1.739517,0.391869,0,1.0,0.0,0.381723,0.0,0.382324,0.019525,0.374753,0.522886,0.0,0.0,0.0,0
0,3,28,1.754559,0.407117,0,1.0,0.0,0.384262,0.0,0.383564,0.019624,0.375401,0.525266,0.0,0.0,0.0,0
0,3,29,1.849488,0.38801,0,1.0,0.0,0.384637,0.0,0.383786,0.020192,0.375653,0.527633,0.0,0.0,0.0,0
0,3,30,1.76014,0.354851,0,1.0,0.0,0.381658,0.0,0.382339,0.02045,0.375237,0.529989,0.0,0.0,0.0,0
0,3,31,1.676048,0.412881,0,1.0,0.0,0.384781,0.0,0.383866,0.020462,0.37599,0.532334,0.0,0.0,0.0,0
0,3,32,1.782152,0.409191,0,1.0,0.0,0.387222,0.0,0.385133,0.020569,0.376654,0.534666,0.0,0.0,0.0,0
0,3,33,1.620475,0.409828,0,1.0,0.0,0.389482,0.0,0.386367,0.020849,0.377317,0.536987,0.0,0.0,0.0,0
0,3,34,1.910135,0.422664,0,1.0,0.0,0.392801,0.0,0.388182,0.020879,0.378224,0.539296,0.0,0.0,0.0,0
0,3,35,1.736121,0.432756,0,1.0,0.0,0.396796,0.0,0.390411,0.020805,0.379315,0.541594,0.0,0.0,0.0,0
0,3,36,1.577625,0.421888,0,1.0,0.0,0.399305,0.0,0.391985,0.021233,0.380166,0.54388,0.0,0.0,0.0,0
0,3,37,1.768405,0.400659,0,1.0,0.0,0.399441,0.0,0.392419,0.021772,0.380576,0.546155,0.0,0.0,0.0,0
0,3,38,1.715169,0.385442,0,1.0,0.0,0.398041,0.0,0.39207,0.021812,0.380673,0.548419,0.0,0.0,0.0,0
0,3,39,1.578243,0.338796,0,1.0,0.0,0.392116,0.0,0.389406,0.029168,0.379836,0.550671,0.0,0.0,0.0,0
0,4,0,2.107759,0.415467,1,1.0,0.0,0.394451,0.333333,0.390709,0.029194,0.380548,0.368608,0.0,0.0,0.0,0
0,4,1,2.158741,0.442598,0,1.0,0.0,0.399266,0.222222,0.393303,0.028922,0.381789,0.431777,0.0,0.0,0.0,0
0,4,2,1.667743,0.438929,0,1.0,0.0,0.403232,0.148148,0.395585,0.02802,0.382932,0.474789,0.0,0.0,0.0,0
0,4,3,1.607453,0.437375,0,1.0,0.0,0.406646,0.098765,0.397674,0.027201,0.384021,0.504302,0.0,0.0,0.0,0
0,4,4,1.757225,0.434879,0,1.0,0.0,0.40947,0.065844,0.399534,0.025472,0.385038,0.524776,0.0,0.0,0.0,0
0,4,5,1.869398,0.429225,0,1.0,0.0,0.411445,0.043896,0.401019,0.025065,0.385922,0.539196,0.0,0.0,0.0,0
0,4,6,1.907687,0.398835,0,1.0,0.0,0.410184,0.029264,0.40091,0.024837,0.38618,0.549559,0.0,0.0,0.0,0
0,4,7,1.807018,0.407266,0,1.0,0.0,0.409892,0.019509,0.401228,0.024069,0.386602,0.557203,0.0,0.0,0.0,0
0,4,8,1.777464,0.438143,0,1.0,0.0,0.412717,0.013006,0.403073,0.023357,0.387633,0.563023,0.0,0.0,0.0,0
0,4,9,1.779334,0.400638,0,1.0,0.0,0.411509,0.008671,0.402952,0.023568,0.387893,0.56762,0.0,0.0,0.0,0
0,4,10,1.752489,0.398696,0,1.0,0.0,0.410228,0.005781,0.402739,0.023444,0.388109,0.571395,0.0,0.0,0.0,0
0,4,11,1.815831,0.360946,0,1.0,0.0,0.4053,0.003854,0.400649,0.024517,0.387566,0.574615,0.0,0.0,0.0,0
0,4,12,1.812425,0.364113,0,1.0,0.0,0.401181,0.002569,0.398822,0.025473,0.387097,0.577461,0.0,0.0,0.0,0
0,4,13,1.654012,0.380869,0,1.0,0.0,0.39915,0.001713,0.397925,0.025261,0.386972,0.580053,0.0,0.0,0.0,0
0,4,14,1.708343,0.364184,0,1.0,0.0,0.395653,0.001142,0.396237,0.026264,0.386516,0.582472,0.0,0.0,0.0,0
0,4,15,1.825151,0.394178,0,1.0,0.0,0.395506,0.000761,0.396134,0.026675,0.38667,0.584772,0.0,0.0,0.0,0
0,4,16,1.69923,0.383949,0,1.0,0.0,0.39435,0.000507,0.395525,0.026321,0.386615,0.586988,0.0,0.0,0.0,0
0,4,17,1.789652,0.351399,0,1.0,0.0,0.390055,0.000338,0.393319,0.025549,0.385911,0.589145,0.0,0.0,0.0,0
0,4,18,1.691773,0.424472,0,1.0,0.0,0.393497,0.000226,0.394877,0.024345,0.386682,0.591259,0.0,0.0,0.0,0
0,4,19,1.67465,0.415411,0,1.0,0.0,0.395688,0.00015,0.395903,0.023382,0.387257,0.593341,0.0,0.0,0.0,0
0,4,20,1.844101,0.418168,0,1.0,0.0,0.397936,0.0001,0.397017,0.023589,0.387875,0.595398,0.0,0.0,0.0,0
0,4,21,1.732428,0.422141,0,1.0,0.0,0.400357,6.7e-05,0.398273,0.024047,0.38856,0.597436,0.0,0.0,0.0,0
0,4,22,1.688821,0.442159,0,1.0,0.0,0.404537,4.5e-05,0.400467,0.024999,0.389632,0.599457,0.0,0.0,0.0,0
0,4,23,1.682332,0.448507,0,1.0,0.0,0.408934,3e-05,0.402869,0.026152,0.39081,0.601463,0.0,0.0,0.0,0
0,4,24,1.813595,0.3983,0,1.0,0.0,0.40787,2e-05,0.402641,0.025902,0.39096,0.603457,0.0,0.0,0.0,0
0,4,25,1.613112,0.412764,0,1.0,0.0,0.40836,1.3e-05,0.403147,0.025507,0.391396,0.605438,0.0,0.0,0.0,0
0,4,26,1.757047,0.422652,0,1.0,0.0,0.409789,9e-06,0.404122,0.025288,0.392021,0.607409,0.0,0.0,0.0,0
0,4,27,1.826395,0.42772,0,1.0,0.0,0.411582,6e-06,0.405302,0.023941,0.392735,0.609369,0.0,0.0,0.0,0
0,4,28,1.686924,0.405091,0,1.0,0.0,0.410933,4e-06,0.405291,0.023157,0.392982,0.611318,0.0,0.0,0.0,0
0,4,29,1.687977,0.402799,0,1.0,0.0,0.41012,3e-06,0.405167,0.022725,0.393178,0.613257,0.0,0.0,0.0,0
0,4,30,1.614633,0.435859,0,1.0,0.0,0.412693,2e-06,0.406701,0.022867,0.394032,0.615187,0.0,0.0,0.0,0
0,4,31,1.70265,0.445724,0,1.0,0.0,0.415996,1e-06,0.408652,0.022688,0.395066,0.617106,0.0,0.0,0.0,0
0,4,32,1.681174,0.438899,0,1.0,0.0,0.418287,1e-06,0.410165,0.02401,0.395942,0.619016,0.0,0.0,0.0,0
0,4,33,1.799413,0.397159,0,1.0,0.0,0.416174,1e-06,0.409514,0.023896,0.395967,0.620917,0.0,0.0,0.0,0
0,4,34,1.484636,0.438342,0,1.0,0.0,0.418391,0.0,0.410956,0.023999,0.396814,0.622807,0.0,0.0,0.0,0
0,4,35,1.762091,0.426411,0,1.0,0.0,0.419193,0.0,0.411729,0.023496,0.397406,0.624689,0.0,0.0,0.0,0
0,4,36,1.535126,0.399646,0,1.0,0.0,0.417238,0.0,0.411124,0.023875,0.397451,0.626561,0.0,0.0,0.0,0
0,4,37,1.595163,0.408828,0,1.0,0.0,0.416397,0.0,0.41101,0.023104,0.397679,0.628423,0.0,0.0,0.0,0
